# STATION: MTMET
# STATION NAME: U of U Mountain Met Lab
# LATITUDE: 40.766573
# LONGITUDE: -111.828211
# ELEVATION [ft]: 4996
# STATE: UT
Station_ID,Date_Time,ozone_concentration_set_1
,,ppb
MTMET,2017-09-03T18:15:00Z,83.9
MTMET,2017-09-03T18:16:00Z,
MTMET,2017-09-03T18:17:00Z,
MTMET,2017-09-03T18:18:00Z,
MTMET,2017-09-03T18:19:00Z,
MTMET,2017-09-03T18:20:00Z,88.9
MTMET,2017-09-03T18:21:00Z,
MTMET,2017-09-03T18:22:00Z,
MTMET,2017-09-03T18:23:00Z,
MTMET,2017-09-03T18:24:00Z,
MTMET,2017-09-03T18:25:00Z,87.9
MTMET,2017-09-03T18:26:00Z,
MTMET,2017-09-03T18:27:00Z,
MTMET,2017-09-03T18:28:00Z,
MTMET,2017-09-03T18:29:00Z,
MTMET,2017-09-03T18:30:00Z,94.5
MTMET,2017-09-03T18:31:00Z,
MTMET,2017-09-03T18:32:00Z,
MTMET,2017-09-03T18:33:00Z,
MTMET,2017-09-03T18:34:00Z,
MTMET,2017-09-03T18:35:00Z,96.3
MTMET,2017-09-03T18:36:00Z,
MTMET,2017-09-03T18:37:00Z,
MTMET,2017-09-03T18:38:00Z,
MTMET,2017-09-03T18:39:00Z,
MTMET,2017-09-03T18:40:00Z,92.6
MTMET,2017-09-03T18:41:00Z,
MTMET,2017-09-03T18:42:00Z,
MTMET,2017-09-03T18:43:00Z,
MTMET,2017-09-03T18:44:00Z,
MTMET,2017-09-03T18:45:00Z,96.9
MTMET,2017-09-03T18:46:00Z,
MTMET,2017-09-03T18:47:00Z,
MTMET,2017-09-03T18:48:00Z,
MTMET,2017-09-03T18:49:00Z,
MTMET,2017-09-03T18:50:00Z,92.2
MTMET,2017-09-03T18:51:00Z,
MTMET,2017-09-03T18:52:00Z,
MTMET,2017-09-03T18:53:00Z,
MTMET,2017-09-03T18:54:00Z,
MTMET,2017-09-03T18:55:00Z,94.3
MTMET,2017-09-03T18:56:00Z,
MTMET,2017-09-03T18:57:00Z,
MTMET,2017-09-03T18:58:00Z,
MTMET,2017-09-03T18:59:00Z,
MTMET,2017-09-03T19:00:00Z,94.5
MTMET,2017-09-03T19:01:00Z,
MTMET,2017-09-03T19:02:00Z,
MTMET,2017-09-03T19:03:00Z,
MTMET,2017-09-03T19:04:00Z,
MTMET,2017-09-03T19:05:00Z,94.0
MTMET,2017-09-03T19:06:00Z,
MTMET,2017-09-03T19:07:00Z,
MTMET,2017-09-03T19:08:00Z,
MTMET,2017-09-03T19:09:00Z,
MTMET,2017-09-03T19:10:00Z,92.9
MTMET,2017-09-03T19:11:00Z,
MTMET,2017-09-03T19:12:00Z,
MTMET,2017-09-03T19:13:00Z,
MTMET,2017-09-03T19:14:00Z,
MTMET,2017-09-03T19:15:00Z,91.8
MTMET,2017-09-03T19:16:00Z,
MTMET,2017-09-03T19:17:00Z,
MTMET,2017-09-03T19:18:00Z,
MTMET,2017-09-03T19:19:00Z,
MTMET,2017-09-03T19:20:00Z,97.8
MTMET,2017-09-03T19:21:00Z,
MTMET,2017-09-03T19:22:00Z,
MTMET,2017-09-03T19:23:00Z,
MTMET,2017-09-03T19:24:00Z,
MTMET,2017-09-03T19:25:00Z,94.2
MTMET,2017-09-03T19:26:00Z,
MTMET,2017-09-03T19:27:00Z,
MTMET,2017-09-03T19:28:00Z,
MTMET,2017-09-03T19:29:00Z,
MTMET,2017-09-03T19:30:00Z,93.9
MTMET,2017-09-03T19:31:00Z,
MTMET,2017-09-03T19:32:00Z,
MTMET,2017-09-03T19:33:00Z,
MTMET,2017-09-03T19:34:00Z,
MTMET,2017-09-03T19:35:00Z,91.2
MTMET,2017-09-03T19:36:00Z,
MTMET,2017-09-03T19:37:00Z,
MTMET,2017-09-03T19:38:00Z,
MTMET,2017-09-03T19:39:00Z,
MTMET,2017-09-03T19:40:00Z,94.0
MTMET,2017-09-03T19:41:00Z,
MTMET,2017-09-03T19:42:00Z,
MTMET,2017-09-03T19:43:00Z,
MTMET,2017-09-03T19:44:00Z,
MTMET,2017-09-03T19:45:00Z,93.2
MTMET,2017-09-03T19:46:00Z,
MTMET,2017-09-03T19:47:00Z,
MTMET,2017-09-03T19:48:00Z,
MTMET,2017-09-03T19:49:00Z,
MTMET,2017-09-03T19:50:00Z,92.6
MTMET,2017-09-03T19:51:00Z,
MTMET,2017-09-03T19:52:00Z,
MTMET,2017-09-03T19:53:00Z,
MTMET,2017-09-03T19:54:00Z,
MTMET,2017-09-03T19:55:00Z,94.2
MTMET,2017-09-03T19:56:00Z,
MTMET,2017-09-03T19:57:00Z,
MTMET,2017-09-03T19:58:00Z,
MTMET,2017-09-03T19:59:00Z,
MTMET,2017-09-03T20:00:00Z,94.7
MTMET,2017-09-03T20:01:00Z,
MTMET,2017-09-03T20:02:00Z,
MTMET,2017-09-03T20:03:00Z,
MTMET,2017-09-03T20:04:00Z,
MTMET,2017-09-03T20:05:00Z,96.1
MTMET,2017-09-03T20:06:00Z,
MTMET,2017-09-03T20:07:00Z,
MTMET,2017-09-03T20:08:00Z,
MTMET,2017-09-03T20:09:00Z,
MTMET,2017-09-03T20:10:00Z,95.0
MTMET,2017-09-03T20:11:00Z,
MTMET,2017-09-03T20:12:00Z,
MTMET,2017-09-03T20:13:00Z,
MTMET,2017-09-03T20:14:00Z,
MTMET,2017-09-03T20:15:00Z,94.2
MTMET,2017-09-03T20:16:00Z,
MTMET,2017-09-03T20:17:00Z,
MTMET,2017-09-03T20:18:00Z,
MTMET,2017-09-03T20:19:00Z,
MTMET,2017-09-03T20:20:00Z,95.8
MTMET,2017-09-03T20:21:00Z,
MTMET,2017-09-03T20:22:00Z,
MTMET,2017-09-03T20:23:00Z,
MTMET,2017-09-03T20:24:00Z,
MTMET,2017-09-03T20:25:00Z,96.8
MTMET,2017-09-03T20:26:00Z,
MTMET,2017-09-03T20:27:00Z,
MTMET,2017-09-03T20:28:00Z,
MTMET,2017-09-03T20:29:00Z,
MTMET,2017-09-03T20:30:00Z,
MTMET,2017-09-03T20:31:00Z,
MTMET,2017-09-03T20:32:00Z,
MTMET,2017-09-03T20:33:00Z,
MTMET,2017-09-03T20:34:00Z,
MTMET,2017-09-03T20:35:00Z,88.1
MTMET,2017-09-03T20:36:00Z,
MTMET,2017-09-03T20:37:00Z,
MTMET,2017-09-03T20:38:00Z,
MTMET,2017-09-03T20:39:00Z,
MTMET,2017-09-03T20:40:00Z,85.0
MTMET,2017-09-03T20:41:00Z,
MTMET,2017-09-03T20:42:00Z,
MTMET,2017-09-03T20:43:00Z,
MTMET,2017-09-03T20:44:00Z,
MTMET,2017-09-03T20:45:00Z,82.8
MTMET,2017-09-03T20:46:00Z,
MTMET,2017-09-03T20:47:00Z,
MTMET,2017-09-03T20:48:00Z,
MTMET,2017-09-03T20:49:00Z,
MTMET,2017-09-03T20:50:00Z,83.2
MTMET,2017-09-03T20:51:00Z,
MTMET,2017-09-03T20:52:00Z,
MTMET,2017-09-03T20:53:00Z,
MTMET,2017-09-03T20:54:00Z,
MTMET,2017-09-03T20:55:00Z,80.5
MTMET,2017-09-03T20:56:00Z,
MTMET,2017-09-03T20:57:00Z,
MTMET,2017-09-03T20:58:00Z,
MTMET,2017-09-03T20:59:00Z,
MTMET,2017-09-03T21:00:00Z,80.6
MTMET,2017-09-03T21:01:00Z,
MTMET,2017-09-03T21:02:00Z,
MTMET,2017-09-03T21:03:00Z,
MTMET,2017-09-03T21:04:00Z,
MTMET,2017-09-03T21:05:00Z,77.45
MTMET,2017-09-03T21:06:00Z,
MTMET,2017-09-03T21:07:00Z,
MTMET,2017-09-03T21:08:00Z,
MTMET,2017-09-03T21:09:00Z,
MTMET,2017-09-03T21:10:00Z,74.78
MTMET,2017-09-03T21:11:00Z,
MTMET,2017-09-03T21:12:00Z,
MTMET,2017-09-03T21:13:00Z,
MTMET,2017-09-03T21:14:00Z,
MTMET,2017-09-03T21:15:00Z,70.51
MTMET,2017-09-03T21:16:00Z,
MTMET,2017-09-03T21:17:00Z,
MTMET,2017-09-03T21:18:00Z,
MTMET,2017-09-03T21:19:00Z,
MTMET,2017-09-03T21:20:00Z,68.92
MTMET,2017-09-03T21:21:00Z,
MTMET,2017-09-03T21:22:00Z,
MTMET,2017-09-03T21:23:00Z,
MTMET,2017-09-03T21:24:00Z,
MTMET,2017-09-03T21:25:00Z,66.07
MTMET,2017-09-03T21:26:00Z,
MTMET,2017-09-03T21:27:00Z,
MTMET,2017-09-03T21:28:00Z,
MTMET,2017-09-03T21:29:00Z,
MTMET,2017-09-03T21:30:00Z,67.73
MTMET,2017-09-03T21:31:00Z,
MTMET,2017-09-03T21:32:00Z,
MTMET,2017-09-03T21:33:00Z,
MTMET,2017-09-03T21:34:00Z,
MTMET,2017-09-03T21:35:00Z,67.71
MTMET,2017-09-03T21:36:00Z,
MTMET,2017-09-03T21:37:00Z,
MTMET,2017-09-03T21:38:00Z,
MTMET,2017-09-03T21:39:00Z,
MTMET,2017-09-03T21:40:00Z,66.96
MTMET,2017-09-03T21:41:00Z,
MTMET,2017-09-03T21:42:00Z,
MTMET,2017-09-03T21:43:00Z,
MTMET,2017-09-03T21:44:00Z,
MTMET,2017-09-03T21:45:00Z,66.26
MTMET,2017-09-03T21:46:00Z,
MTMET,2017-09-03T21:47:00Z,
MTMET,2017-09-03T21:48:00Z,
MTMET,2017-09-03T21:49:00Z,
MTMET,2017-09-03T21:50:00Z,65.3
MTMET,2017-09-03T21:51:00Z,
MTMET,2017-09-03T21:52:00Z,
MTMET,2017-09-03T21:53:00Z,
MTMET,2017-09-03T21:54:00Z,
MTMET,2017-09-03T21:55:00Z,70.32
MTMET,2017-09-03T21:56:00Z,
MTMET,2017-09-03T21:57:00Z,
MTMET,2017-09-03T21:58:00Z,
MTMET,2017-09-03T21:59:00Z,
MTMET,2017-09-03T22:00:00Z,67.94
MTMET,2017-09-03T22:01:00Z,
MTMET,2017-09-03T22:02:00Z,
MTMET,2017-09-03T22:03:00Z,
MTMET,2017-09-03T22:04:00Z,
MTMET,2017-09-03T22:05:00Z,68.28
MTMET,2017-09-03T22:06:00Z,
MTMET,2017-09-03T22:07:00Z,
MTMET,2017-09-03T22:08:00Z,
MTMET,2017-09-03T22:09:00Z,
MTMET,2017-09-03T22:10:00Z,71.52
MTMET,2017-09-03T22:11:00Z,
MTMET,2017-09-03T22:12:00Z,
MTMET,2017-09-03T22:13:00Z,
MTMET,2017-09-03T22:14:00Z,
MTMET,2017-09-03T22:15:00Z,71.59
MTMET,2017-09-03T22:16:00Z,
MTMET,2017-09-03T22:17:00Z,
MTMET,2017-09-03T22:18:00Z,
MTMET,2017-09-03T22:19:00Z,
MTMET,2017-09-03T22:20:00Z,72.83
MTMET,2017-09-03T22:21:00Z,
MTMET,2017-09-03T22:22:00Z,
MTMET,2017-09-03T22:23:00Z,
MTMET,2017-09-03T22:24:00Z,
MTMET,2017-09-03T22:25:00Z,71.53
MTMET,2017-09-03T22:26:00Z,
MTMET,2017-09-03T22:27:00Z,
MTMET,2017-09-03T22:28:00Z,
MTMET,2017-09-03T22:29:00Z,
MTMET,2017-09-03T22:30:00Z,71.67
MTMET,2017-09-03T22:31:00Z,
MTMET,2017-09-03T22:32:00Z,
MTMET,2017-09-03T22:33:00Z,
MTMET,2017-09-03T22:34:00Z,
MTMET,2017-09-03T22:35:00Z,71.23
MTMET,2017-09-03T22:36:00Z,
MTMET,2017-09-03T22:37:00Z,
MTMET,2017-09-03T22:38:00Z,
MTMET,2017-09-03T22:39:00Z,
MTMET,2017-09-03T22:40:00Z,74.58
MTMET,2017-09-03T22:41:00Z,
MTMET,2017-09-03T22:42:00Z,
MTMET,2017-09-03T22:43:00Z,
MTMET,2017-09-03T22:44:00Z,
MTMET,2017-09-03T22:45:00Z,71.54
MTMET,2017-09-03T22:46:00Z,
MTMET,2017-09-03T22:47:00Z,
MTMET,2017-09-03T22:48:00Z,
MTMET,2017-09-03T22:49:00Z,
MTMET,2017-09-03T22:50:00Z,72.87
MTMET,2017-09-03T22:51:00Z,
MTMET,2017-09-03T22:52:00Z,
MTMET,2017-09-03T22:53:00Z,
MTMET,2017-09-03T22:54:00Z,
MTMET,2017-09-03T22:55:00Z,73.52
MTMET,2017-09-03T22:56:00Z,
MTMET,2017-09-03T22:57:00Z,
MTMET,2017-09-03T22:58:00Z,
MTMET,2017-09-03T22:59:00Z,
MTMET,2017-09-03T23:00:00Z,73.39
MTMET,2017-09-03T23:01:00Z,
MTMET,2017-09-03T23:02:00Z,
MTMET,2017-09-03T23:03:00Z,
MTMET,2017-09-03T23:04:00Z,
MTMET,2017-09-03T23:05:00Z,69.97
MTMET,2017-09-03T23:06:00Z,
MTMET,2017-09-03T23:07:00Z,
MTMET,2017-09-03T23:08:00Z,
MTMET,2017-09-03T23:09:00Z,
MTMET,2017-09-03T23:10:00Z,71.73
MTMET,2017-09-03T23:11:00Z,
MTMET,2017-09-03T23:12:00Z,
MTMET,2017-09-03T23:13:00Z,
MTMET,2017-09-03T23:14:00Z,
MTMET,2017-09-03T23:15:00Z,69.95
MTMET,2017-09-03T23:16:00Z,
MTMET,2017-09-03T23:17:00Z,
MTMET,2017-09-03T23:18:00Z,
MTMET,2017-09-03T23:19:00Z,
MTMET,2017-09-03T23:20:00Z,67.92
MTMET,2017-09-03T23:21:00Z,
MTMET,2017-09-03T23:22:00Z,
MTMET,2017-09-03T23:23:00Z,
MTMET,2017-09-03T23:24:00Z,
MTMET,2017-09-03T23:25:00Z,67.54
MTMET,2017-09-03T23:26:00Z,
MTMET,2017-09-03T23:27:00Z,
MTMET,2017-09-03T23:28:00Z,
MTMET,2017-09-03T23:29:00Z,
MTMET,2017-09-03T23:30:00Z,66.34
MTMET,2017-09-03T23:31:00Z,
MTMET,2017-09-03T23:32:00Z,
MTMET,2017-09-03T23:33:00Z,
MTMET,2017-09-03T23:34:00Z,
MTMET,2017-09-03T23:35:00Z,63.81
MTMET,2017-09-03T23:36:00Z,
MTMET,2017-09-03T23:37:00Z,
MTMET,2017-09-03T23:38:00Z,
MTMET,2017-09-03T23:39:00Z,
MTMET,2017-09-03T23:40:00Z,65.88
MTMET,2017-09-03T23:41:00Z,
MTMET,2017-09-03T23:42:00Z,
MTMET,2017-09-03T23:43:00Z,
MTMET,2017-09-03T23:44:00Z,
MTMET,2017-09-03T23:45:00Z,66.02
MTMET,2017-09-03T23:46:00Z,
MTMET,2017-09-03T23:47:00Z,
MTMET,2017-09-03T23:48:00Z,
MTMET,2017-09-03T23:49:00Z,
MTMET,2017-09-03T23:50:00Z,66.43
MTMET,2017-09-03T23:51:00Z,
MTMET,2017-09-03T23:52:00Z,
MTMET,2017-09-03T23:53:00Z,
MTMET,2017-09-03T23:54:00Z,
MTMET,2017-09-03T23:55:00Z,64.53
MTMET,2017-09-03T23:56:00Z,
MTMET,2017-09-03T23:57:00Z,
MTMET,2017-09-03T23:58:00Z,
MTMET,2017-09-03T23:59:00Z,
MTMET,2017-09-04T00:00:00Z,62.34
MTMET,2017-09-04T00:01:00Z,
MTMET,2017-09-04T00:02:00Z,
MTMET,2017-09-04T00:03:00Z,
MTMET,2017-09-04T00:04:00Z,
MTMET,2017-09-04T00:05:00Z,62.12
MTMET,2017-09-04T00:06:00Z,
MTMET,2017-09-04T00:07:00Z,
MTMET,2017-09-04T00:08:00Z,
MTMET,2017-09-04T00:09:00Z,
MTMET,2017-09-04T00:10:00Z,61.14
MTMET,2017-09-04T00:11:00Z,
MTMET,2017-09-04T00:12:00Z,
MTMET,2017-09-04T00:13:00Z,
MTMET,2017-09-04T00:14:00Z,
MTMET,2017-09-04T00:15:00Z,59.82
MTMET,2017-09-04T00:16:00Z,
MTMET,2017-09-04T00:17:00Z,
MTMET,2017-09-04T00:18:00Z,
MTMET,2017-09-04T00:19:00Z,
MTMET,2017-09-04T00:20:00Z,58.13
MTMET,2017-09-04T00:21:00Z,
MTMET,2017-09-04T00:22:00Z,
MTMET,2017-09-04T00:23:00Z,
MTMET,2017-09-04T00:24:00Z,
MTMET,2017-09-04T00:25:00Z,57.18
MTMET,2017-09-04T00:26:00Z,
MTMET,2017-09-04T00:27:00Z,
MTMET,2017-09-04T00:28:00Z,
MTMET,2017-09-04T00:29:00Z,
MTMET,2017-09-04T00:30:00Z,57.38
MTMET,2017-09-04T00:31:00Z,
MTMET,2017-09-04T00:32:00Z,
MTMET,2017-09-04T00:33:00Z,
MTMET,2017-09-04T00:34:00Z,
MTMET,2017-09-04T00:35:00Z,58.21
MTMET,2017-09-04T00:36:00Z,
MTMET,2017-09-04T00:37:00Z,
MTMET,2017-09-04T00:38:00Z,
MTMET,2017-09-04T00:39:00Z,
MTMET,2017-09-04T00:40:00Z,55.05
MTMET,2017-09-04T00:41:00Z,
MTMET,2017-09-04T00:42:00Z,
MTMET,2017-09-04T00:43:00Z,
MTMET,2017-09-04T00:44:00Z,
MTMET,2017-09-04T00:45:00Z,54.29
MTMET,2017-09-04T00:46:00Z,
MTMET,2017-09-04T00:47:00Z,
MTMET,2017-09-04T00:48:00Z,
MTMET,2017-09-04T00:49:00Z,
MTMET,2017-09-04T00:50:00Z,56.39
MTMET,2017-09-04T00:51:00Z,
MTMET,2017-09-04T00:52:00Z,
MTMET,2017-09-04T00:53:00Z,
MTMET,2017-09-04T00:54:00Z,
MTMET,2017-09-04T00:55:00Z,57.44
MTMET,2017-09-04T00:56:00Z,
MTMET,2017-09-04T00:57:00Z,
MTMET,2017-09-04T00:58:00Z,
MTMET,2017-09-04T00:59:00Z,
MTMET,2017-09-04T01:00:00Z,55.46
MTMET,2017-09-04T01:01:00Z,
MTMET,2017-09-04T01:02:00Z,
MTMET,2017-09-04T01:03:00Z,
MTMET,2017-09-04T01:04:00Z,
MTMET,2017-09-04T01:05:00Z,54.07
MTMET,2017-09-04T01:06:00Z,
MTMET,2017-09-04T01:07:00Z,
MTMET,2017-09-04T01:08:00Z,
MTMET,2017-09-04T01:09:00Z,
MTMET,2017-09-04T01:10:00Z,50.54
MTMET,2017-09-04T01:11:00Z,
MTMET,2017-09-04T01:12:00Z,
MTMET,2017-09-04T01:13:00Z,
MTMET,2017-09-04T01:14:00Z,
MTMET,2017-09-04T01:15:00Z,48.66
MTMET,2017-09-04T01:16:00Z,
MTMET,2017-09-04T01:17:00Z,
MTMET,2017-09-04T01:18:00Z,
MTMET,2017-09-04T01:19:00Z,
MTMET,2017-09-04T01:20:00Z,48.61
MTMET,2017-09-04T01:21:00Z,
MTMET,2017-09-04T01:22:00Z,
MTMET,2017-09-04T01:23:00Z,
MTMET,2017-09-04T01:24:00Z,
MTMET,2017-09-04T01:25:00Z,52.6
MTMET,2017-09-04T01:26:00Z,
MTMET,2017-09-04T01:27:00Z,
MTMET,2017-09-04T01:28:00Z,
MTMET,2017-09-04T01:29:00Z,
MTMET,2017-09-04T01:30:00Z,51.04
MTMET,2017-09-04T01:31:00Z,
MTMET,2017-09-04T01:32:00Z,
MTMET,2017-09-04T01:33:00Z,
MTMET,2017-09-04T01:34:00Z,
MTMET,2017-09-04T01:35:00Z,52.46
MTMET,2017-09-04T01:36:00Z,
MTMET,2017-09-04T01:37:00Z,
MTMET,2017-09-04T01:38:00Z,
MTMET,2017-09-04T01:39:00Z,
MTMET,2017-09-04T01:40:00Z,52.44
MTMET,2017-09-04T01:41:00Z,
MTMET,2017-09-04T01:42:00Z,
MTMET,2017-09-04T01:43:00Z,
MTMET,2017-09-04T01:44:00Z,
MTMET,2017-09-04T01:45:00Z,52.84
MTMET,2017-09-04T01:46:00Z,
MTMET,2017-09-04T01:47:00Z,
MTMET,2017-09-04T01:48:00Z,
MTMET,2017-09-04T01:49:00Z,
MTMET,2017-09-04T01:50:00Z,52.55
MTMET,2017-09-04T01:51:00Z,
MTMET,2017-09-04T01:52:00Z,
MTMET,2017-09-04T01:53:00Z,
MTMET,2017-09-04T01:54:00Z,
MTMET,2017-09-04T01:55:00Z,53.12
MTMET,2017-09-04T01:56:00Z,
MTMET,2017-09-04T01:57:00Z,
MTMET,2017-09-04T01:58:00Z,
MTMET,2017-09-04T01:59:00Z,
MTMET,2017-09-04T02:00:00Z,54.11
MTMET,2017-09-04T02:01:00Z,
MTMET,2017-09-04T02:02:00Z,
MTMET,2017-09-04T02:03:00Z,
MTMET,2017-09-04T02:04:00Z,
MTMET,2017-09-04T02:05:00Z,55.86
MTMET,2017-09-04T02:06:00Z,
MTMET,2017-09-04T02:07:00Z,
MTMET,2017-09-04T02:08:00Z,
MTMET,2017-09-04T02:09:00Z,
MTMET,2017-09-04T02:10:00Z,56.38
MTMET,2017-09-04T02:11:00Z,
MTMET,2017-09-04T02:12:00Z,
MTMET,2017-09-04T02:13:00Z,
MTMET,2017-09-04T02:14:00Z,
MTMET,2017-09-04T02:15:00Z,56.36
MTMET,2017-09-04T02:16:00Z,
MTMET,2017-09-04T02:17:00Z,
MTMET,2017-09-04T02:18:00Z,
MTMET,2017-09-04T02:19:00Z,
MTMET,2017-09-04T02:20:00Z,58.56
MTMET,2017-09-04T02:21:00Z,
MTMET,2017-09-04T02:22:00Z,
MTMET,2017-09-04T02:23:00Z,
MTMET,2017-09-04T02:24:00Z,
MTMET,2017-09-04T02:25:00Z,59.43
MTMET,2017-09-04T02:26:00Z,
MTMET,2017-09-04T02:27:00Z,
MTMET,2017-09-04T02:28:00Z,
MTMET,2017-09-04T02:29:00Z,
MTMET,2017-09-04T02:30:00Z,60.35
MTMET,2017-09-04T02:31:00Z,
MTMET,2017-09-04T02:32:00Z,
MTMET,2017-09-04T02:33:00Z,
MTMET,2017-09-04T02:34:00Z,
MTMET,2017-09-04T02:35:00Z,60.67
MTMET,2017-09-04T02:36:00Z,
MTMET,2017-09-04T02:37:00Z,
MTMET,2017-09-04T02:38:00Z,
MTMET,2017-09-04T02:39:00Z,
MTMET,2017-09-04T02:40:00Z,60.53
MTMET,2017-09-04T02:41:00Z,
MTMET,2017-09-04T02:42:00Z,
MTMET,2017-09-04T02:43:00Z,
MTMET,2017-09-04T02:44:00Z,
MTMET,2017-09-04T02:45:00Z,60.88
MTMET,2017-09-04T02:46:00Z,
MTMET,2017-09-04T02:47:00Z,
MTMET,2017-09-04T02:48:00Z,
MTMET,2017-09-04T02:49:00Z,
MTMET,2017-09-04T02:50:00Z,62.03
MTMET,2017-09-04T02:51:00Z,
MTMET,2017-09-04T02:52:00Z,
MTMET,2017-09-04T02:53:00Z,
MTMET,2017-09-04T02:54:00Z,
MTMET,2017-09-04T02:55:00Z,61.92
MTMET,2017-09-04T02:56:00Z,
MTMET,2017-09-04T02:57:00Z,
MTMET,2017-09-04T02:58:00Z,
MTMET,2017-09-04T02:59:00Z,
MTMET,2017-09-04T03:00:00Z,61.56
MTMET,2017-09-04T03:01:00Z,
MTMET,2017-09-04T03:02:00Z,
MTMET,2017-09-04T03:03:00Z,
MTMET,2017-09-04T03:04:00Z,
MTMET,2017-09-04T03:05:00Z,61.75
MTMET,2017-09-04T03:06:00Z,
MTMET,2017-09-04T03:07:00Z,
MTMET,2017-09-04T03:08:00Z,
MTMET,2017-09-04T03:09:00Z,
MTMET,2017-09-04T03:10:00Z,60.68
MTMET,2017-09-04T03:11:00Z,
MTMET,2017-09-04T03:12:00Z,
MTMET,2017-09-04T03:13:00Z,
MTMET,2017-09-04T03:14:00Z,
MTMET,2017-09-04T03:15:00Z,60.75
MTMET,2017-09-04T03:16:00Z,
MTMET,2017-09-04T03:17:00Z,
MTMET,2017-09-04T03:18:00Z,
MTMET,2017-09-04T03:19:00Z,
MTMET,2017-09-04T03:20:00Z,61.77
MTMET,2017-09-04T03:21:00Z,
MTMET,2017-09-04T03:22:00Z,
MTMET,2017-09-04T03:23:00Z,
MTMET,2017-09-04T03:24:00Z,
MTMET,2017-09-04T03:25:00Z,62.16
MTMET,2017-09-04T03:26:00Z,
MTMET,2017-09-04T03:27:00Z,
MTMET,2017-09-04T03:28:00Z,
MTMET,2017-09-04T03:29:00Z,
MTMET,2017-09-04T03:30:00Z,61.95
MTMET,2017-09-04T03:31:00Z,
MTMET,2017-09-04T03:32:00Z,
MTMET,2017-09-04T03:33:00Z,
MTMET,2017-09-04T03:34:00Z,
MTMET,2017-09-04T03:35:00Z,62.98
MTMET,2017-09-04T03:36:00Z,
MTMET,2017-09-04T03:37:00Z,
MTMET,2017-09-04T03:38:00Z,
MTMET,2017-09-04T03:39:00Z,
MTMET,2017-09-04T03:40:00Z,63.07
MTMET,2017-09-04T03:41:00Z,
MTMET,2017-09-04T03:42:00Z,
MTMET,2017-09-04T03:43:00Z,
MTMET,2017-09-04T03:44:00Z,
MTMET,2017-09-04T03:45:00Z,63.98
MTMET,2017-09-04T03:46:00Z,
MTMET,2017-09-04T03:47:00Z,
MTMET,2017-09-04T03:48:00Z,
MTMET,2017-09-04T03:49:00Z,
MTMET,2017-09-04T03:50:00Z,64.52
MTMET,2017-09-04T03:51:00Z,
MTMET,2017-09-04T03:52:00Z,
MTMET,2017-09-04T03:53:00Z,
MTMET,2017-09-04T03:54:00Z,
MTMET,2017-09-04T03:55:00Z,65.15
MTMET,2017-09-04T03:56:00Z,
MTMET,2017-09-04T03:57:00Z,
MTMET,2017-09-04T03:58:00Z,
MTMET,2017-09-04T03:59:00Z,
MTMET,2017-09-04T04:00:00Z,64.45
MTMET,2017-09-04T04:01:00Z,
MTMET,2017-09-04T04:02:00Z,
MTMET,2017-09-04T04:03:00Z,
MTMET,2017-09-04T04:04:00Z,
MTMET,2017-09-04T04:05:00Z,65.3
MTMET,2017-09-04T04:06:00Z,
MTMET,2017-09-04T04:07:00Z,
MTMET,2017-09-04T04:08:00Z,
MTMET,2017-09-04T04:09:00Z,
MTMET,2017-09-04T04:10:00Z,65.92
MTMET,2017-09-04T04:11:00Z,
MTMET,2017-09-04T04:12:00Z,
MTMET,2017-09-04T04:13:00Z,
MTMET,2017-09-04T04:14:00Z,
MTMET,2017-09-04T04:15:00Z,66.16
MTMET,2017-09-04T04:16:00Z,
MTMET,2017-09-04T04:17:00Z,
MTMET,2017-09-04T04:18:00Z,
MTMET,2017-09-04T04:19:00Z,
MTMET,2017-09-04T04:20:00Z,66.13
MTMET,2017-09-04T04:21:00Z,
MTMET,2017-09-04T04:22:00Z,
MTMET,2017-09-04T04:23:00Z,
MTMET,2017-09-04T04:24:00Z,
MTMET,2017-09-04T04:25:00Z,65.81
MTMET,2017-09-04T04:26:00Z,
MTMET,2017-09-04T04:27:00Z,
MTMET,2017-09-04T04:28:00Z,
MTMET,2017-09-04T04:29:00Z,
MTMET,2017-09-04T04:30:00Z,66.26
MTMET,2017-09-04T04:31:00Z,
MTMET,2017-09-04T04:32:00Z,
MTMET,2017-09-04T04:33:00Z,
MTMET,2017-09-04T04:34:00Z,
MTMET,2017-09-04T04:35:00Z,65.96
MTMET,2017-09-04T04:36:00Z,
MTMET,2017-09-04T04:37:00Z,
MTMET,2017-09-04T04:38:00Z,
MTMET,2017-09-04T04:39:00Z,
MTMET,2017-09-04T04:40:00Z,65.47
MTMET,2017-09-04T04:41:00Z,
MTMET,2017-09-04T04:42:00Z,
MTMET,2017-09-04T04:43:00Z,
MTMET,2017-09-04T04:44:00Z,
MTMET,2017-09-04T04:45:00Z,64.46
MTMET,2017-09-04T04:46:00Z,
MTMET,2017-09-04T04:47:00Z,
MTMET,2017-09-04T04:48:00Z,
MTMET,2017-09-04T04:49:00Z,
MTMET,2017-09-04T04:50:00Z,63.89
MTMET,2017-09-04T04:51:00Z,
MTMET,2017-09-04T04:52:00Z,
MTMET,2017-09-04T04:53:00Z,
MTMET,2017-09-04T04:54:00Z,
MTMET,2017-09-04T04:55:00Z,63.07
MTMET,2017-09-04T04:56:00Z,
